nces_school_id,event_id,event_label,affected_graduation_year,pre_graduation_years,n_pre_years_available,pre_years_available,pre_enrollment,pre_grade12_enrollment,pre_frl_share,pre_black_share,pre_hispanic_share,pre_teacher_fte,pre_student_teacher_ratio,pre_locale
220012502169,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220012602058,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",103.0,,0.20388349514563103,0.04368932038834945,0.0,10.5,9.831818181818182,13
220012700872,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220012702159,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220012802041,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",710.5,,0.966668558042264,0.9854570103836521,0.0044997851937714,49.045,14.441630679763872,11
220012802155,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220012802341,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220012802352,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220012900976,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",607.0,,0.9766308582349892,0.9925709042239833,0.0024582664809732003,39.0,15.591957811470007,11
220012902154,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013000979,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",559.0,,0.786384060011777,0.9615325533167771,0.01523016462275015,30.255,18.61635317002755,11
220013002187,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013100389,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",463.0,,0.9161120529813696,0.885245174277134,0.041085781806802904,33.15,14.000409985422742,12
220013102054,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2009,2010,2011",591.0,29.0,0.8020304568527918,0.9120135363790186,0.0101522842639593,34.99,16.89054015432981,11
220013102103,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013202068,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",272.0,54.0,0.90393498716852,0.9620330767037354,0.0098659823210721,21.765,12.346486778197516,11
220013202094,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013202334,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220013202337,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220013302071,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",263.0,,0.9243526244552527,0.9116579655823775,0.0,18.44,14.325670960963269,11
220013302108,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013401644,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",154.0,30.0,0.6363636363636364,1.0,0.0,10.0,15.4,12
220013401656,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",164.0,33.0,0.6036585365853658,0.9939024390243902,0.0,10.0,16.4,12
220013402247,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013502067,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",547.5,74.0,0.7446151843122593,0.9917508496190902,0.0018277660192424,33.68,16.45830217569348,11
220013502161,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013600370,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",422.0,,0.9682662845556544,0.9952198365455955,0.0,21.485,19.6029236948769,12
220013600377,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",276.0,,0.9201564657156005,0.994773519163763,0.0,21.955,12.623614663256607,12
220013600391,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",423.0,,0.9286002420330778,0.9976300927793464,0.00236990722065345,26.5,15.952991452991451,21
220013600415,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",263.5,,0.9543497047385856,0.9658216909117097,0.0,15.5,17.15126050420168,12
220013602002,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",301.5,49.5,0.9254251831642869,0.9834217068931377,0.0049778882752854,19.990000000000002,15.720144972882768,42
220013602243,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013702084,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",231.5,,0.9062488313825212,0.9674376425713325,0.0020661157024793,12.465,18.57005609646012,11
220013702242,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013802070,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",249.5,39.0,0.9217806194576532,0.9558379385683076,0.02810532065287235,18.89,13.257626564828227,11
220013802206,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220013902088,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",80.0,,0.9125,0.8625,0.0,5.0,16.0,12
220014002077,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",390.0,,0.9261862104073146,0.6901705022511058,0.03957119906914625,22.5,17.557692307692307,11
220014002192,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220014102278,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",276.0,,0.9841296313591548,0.9746901308855118,0.00689783992208235,21.895,12.566634843582808,11
220014102367,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220014200175,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",467.0,,0.8830713366427652,0.9851856958999816,0.0021465342893914,30.974999999999998,15.292639911214046,12
220014300369,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",404.5,,0.9601848077184401,0.9950030265969931,0.00112107623318385,22.47,18.856787650006144,41
220014402283,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",355.0,,0.9657097288676235,0.9888755980861245,0.0084928229665071,22.49,15.857168280018362,11
220014502266,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",255.5,,0.8806031561622616,0.9958773033852906,0.0,14.41,17.554399524375746,11
220014602282,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",333.0,,0.5551269922130849,0.1343424787133396,0.14459464376682915,18.5,17.96783625730994,41
220014702257,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",221.0,,0.9684070502161624,0.9801712670435649,0.008625706684403,15.49,14.22636629119733,11
220014802267,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",195.0,29.0,0.7757554945054945,1.0,0.0,14.905000000000001,13.06866027974777,12
220014802320,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,1246.0,,0.4831460674157303,0.1565008025682183,0.0144462279293739,17.69,70.43527416619558,11
220014900174,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2010,,,,,,,,
220015000061,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",437.5,,0.9709140911471976,0.7783787323205866,0.01060764798323725,26.494999999999997,16.74097389904565,41
220015000062,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220015000063,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",501.0,80.0,0.7500239639582069,0.5688324759561619,0.0101048023772246,37.5,13.414634146341463,32
220015000064,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",471.0,,0.9425808632931365,0.6559720500394455,0.011669108531500001,30.494999999999997,15.476376552259401,41
220015000069,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",724.5,,0.7367417746987677,0.14692079932322744,0.0027608203580492003,39.995000000000005,18.130651003058908,42
220015000071,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220015000072,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",766.0,,0.93146287632828,0.5815979412190778,0.0058772400746478,41.989999999999995,18.24243403888473,32
220015000073,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",897.0,120.0,0.7483153400085771,0.41694542335589485,0.0049803285413287,50.195,17.93973660382704,32
220015000074,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220015000075,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",766.5,87.0,0.7548988390585784,0.35431274924142064,0.005194267830446,40.0,19.1625,42
220015000076,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",680.5,,0.8214814862810146,0.3661113846844979,0.0051716169051074,36.995000000000005,18.39434690164617,41
220015000077,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",435.0,,0.9515740677042266,0.5466743222433309,0.00119331742243435,24.994999999999997,17.45662594587662,43
220015001056,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.0,0.0,,,,5.0,0.0,41
220015001378,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",303.5,32.5,0.725142770286409,0.22050137884611204,0.0049019607843137,23.5,12.918478260869566,42
220015002107,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220015002179,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220015101195,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",78.5,0.0,0.1271915584415584,0.6431818181818182,0.01274350649350645,3.11,25.72347266881029,32
220015202297,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",200.0,,0.6055431516855481,0.5545218997216019,0.02251991510240075,13.235,14.952235687318801,11
220015302300,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",88.0,,0.786600142551675,0.9956521739130435,0.0,8.275,10.37808526551982,11
220015401800,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",370.0,,0.9918909441570964,0.97974197130417,0.0027030186143011,25.4,14.577486979845123,11
220015500917,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",629.0,,0.9298639902922439,0.9740696733744565,0.0008064516129032,50.46,14.652296614875741,11
220015502018,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",604.0,,0.8755765429387217,0.9682297386338676,0.00636942675159235,46.510000000000005,15.546097757905333,11
220015502021,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,650.0,,0.9507692307692308,0.9692307692307692,0.0153846153846153,47.0,13.829787234042554,11
220015502264,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,155.0,2.0,0.8258064516129032,0.9870967741935484,0.0064516129032258,10.0,15.5,11
220015502323,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,137.0,1.0,0.8467153284671532,1.0,0.0,12.0,11.416666666666666,11
220015502376,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220015602270,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",231.5,0.0,0.8730882828936721,0.6204988671306036,0.2481388574202945,17.505,12.964395308058132,11
220015702322,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,597.0,15.0,0.5326633165829145,0.1541038525963149,0.0368509212730318,17.25,34.608695652173914,12
220015802319,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,625.0,,0.8032,0.8128,0.0144,34.0,18.38235294117647,13
220015902331,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,119.0,,0.042016806722689,0.1008403361344537,0.0,7.0,17.0,11
220016002327,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,102.0,0.0,0.5196078431372549,0.6470588235294118,0.0098039215686274,7.84,13.010204081632653,11
220016100946,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,521.0,,0.9347408829174664,0.9558541266794626,0.0153550863723608,47.0,11.085106382978724,11
220016102362,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016202062,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,504.0,,0.9523809523809524,0.9742063492063492,0.0099206349206349,37.0,13.62162162162162,11
220016302349,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016302388,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016402020,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016500928,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016602348,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016702340,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016802371,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220016902354,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017002375,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017102357,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017202361,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017202395,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017302370,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017402366,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017502383,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017502391,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017502403,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017602397,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017702392,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017702396,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017802390,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220017902386,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018000079,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",396.5,,0.6003472664712629,0.29001529246845925,0.0547406652223779,26.455,15.029171328261137,33
220018000081,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",792.0,181.0,0.3865917865917866,0.3021411021411021,0.038557388557388494,45.599999999999994,17.38903235454831,33
220018000082,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",621.5,,0.5071206346737186,0.28632651473905263,0.0384887609862331,37.125,16.73475554125883,33
220018000083,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",451.5,63.5,0.48932096037708056,0.007792016497275,0.0032258064516129,30.630000000000003,14.737338530931023,43
220018000085,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2009,,,,,,,,
220018000086,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",517.5,35.5,0.5382936048466015,0.09369747585289875,0.03200377987106605,42.355000000000004,12.234091695662151,43
220018000087,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",452.5,,0.5793043810569019,0.2984184688348211,0.021248762897709952,29.16,15.507061147752529,33
220018000088,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",323.0,23.0,0.6826024442846872,0.012384375748861701,0.02328780254013895,28.785,11.281843877490127,42
220018000089,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",799.5,93.0,0.41523049196023765,0.01626021983798445,0.011254728581754001,43.345,18.445610292391684,42
220018000840,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",28.5,2.5,0.7894736842105263,0.24999999999999994,0.0131578947368421,7.5,3.6944444444444446,33
220018001507,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",409.0,,0.6221034241370851,0.0072694855118853995,0.010003769362858001,28.555,14.322111827994966,43
220018001508,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018001572,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",558.0,,0.6080883108872212,0.27317646756451114,0.04550478050786465,43.315,12.88134819851039,33
220018001864,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",710.5,,0.5355226979184,0.01055855341875255,0.0056348602625969,49.864999999999995,14.24852771922419,42
220018002215,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220018002220,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220018002295,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2010,2011",0.0,,,,,,,33
220018002332,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018102389,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018202385,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018202405,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018302318,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018402407,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018502406,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018600981,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018702283,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018802340,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220018902349,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019002386,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019100175,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019200947,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019300944,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019402418,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019502021,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019602383,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019700953,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019802388,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220019901208,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020000883,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020102410,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020202041,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020302297,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020400893,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020502371,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020600976,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020700972,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020802071,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220020900949,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021000059,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021000090,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",301.5,38.5,0.8029205916013733,0.9039032925433577,0.021656835989083502,27.42,11.003384842187055,41
220021000091,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",23.0,1.5,0.7083333333333333,0.7583333333333333,0.0,5.49,4.50445434298441,43
220021000092,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",513.0,25.0,0.4896207736826073,0.0681883947608894,0.00892095644227835,39.665,12.926985805564904,43
220021000094,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",343.0,,0.8879028967768259,0.8819189446484428,0.0262477900176798,26.490000000000002,12.952015738153616,41
220021000095,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",232.0,22.5,0.8685432924563359,0.8878855444072835,0.00865849126718685,22.405,10.357752724072284,42
220021000097,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",272.5,,0.7540249479124388,0.5714073111995022,0.00687285223367695,22.74,12.023199910327289,42
220021000098,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",250.5,31.0,0.7584390539334438,0.5948297845212291,0.010040800714012449,20.685000000000002,12.12123445869576,42
220021000099,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",344.0,17.0,0.515929756955008,0.2151742554845688,0.0029239766081871,26.14,13.162377024525936,43
220021002066,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",33.0,2.0,0.6412698412698412,0.573015873015873,0.0,6.98,4.7277936962750715,43
220021002213,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220021002250,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220021102307,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021202278,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021302366,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021402020,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021502348,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021600958,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021700414,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021802337,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220021902395,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022000946,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022102323,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022200938,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022302403,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022400914,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022500860,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022602391,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022702018,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022802357,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220022900865,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023002420,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023102392,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023202389,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023302320,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023402375,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023502396,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023600853,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023702068,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023802341,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220023901800,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220024000102,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",427.5,,0.9601535733441333,0.7542935954551924,0.0187533522335453,28.395,15.104997802909411,32
220024000103,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",375.0,79.0,0.8551189864749187,0.7082905324430748,0.0132254750898818,32.45,11.552570309661824,32
220024000104,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",293.5,,0.9569736227824461,0.6238620448179272,0.02188958916900085,20.0,14.657894736842106,32
220024000105,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220024000106,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",134.5,,0.9332006193320062,0.6877626631276267,0.0258239327582393,9.49,14.197060788243153,41
220024000107,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220024000109,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220024000110,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",304.5,,0.9539644012944983,0.750210355987055,0.014757281553397998,22.465,13.56577598245276,32
220024000111,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220024000610,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",207.5,,0.9542667347981604,0.619152691968226,0.0192432758860965,15.985,13.02554667383281,32
220024001595,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2009,,,,,,,,
